Event,Name,Team Code,Team Name,Percent
F-1500-FREESTYLE-LCM,"SULLIVAN, Erica",USA,United States of America,5.749999999999922
F-1500-FREESTYLE-LCM,"ZIEGLER, Kate",USA,United States of America,5.4399999999999284
F-1500-FREESTYLE-LCM,"RIGAMONTI, Flavia",SUI,Switzerland,4.9199999999999395
F-1500-FREESTYLE-LCM,"KESELY, Ajna",HUN,Hungary,4.8299999999999415
F-1500-FREESTYLE-LCM,"TWICHELL, Ashley",USA,United States of America,4.509999999999948
F-1500-FREESTYLE-LCM,"KAPAS, Boglarka",HUN,Hungary,4.269999999999953
F-1500-FREESTYLE-LCM,"CARAMIGNOLI, Martina Rita",ITA,Italy,3.9699999999999593
F-1500-FREESTYLE-LCM,"KIRPICHNIKOVA, Anastasiia",RUS,Russian Federation,3.8099999999999627
F-1500-FREESTYLE-LCM,"PEIRSOL, Hayley",USA,United States of America,2.6499999999999875
F-1500-FREESTYLE-LCM,"BELMONTE, Mireia",ESP,Spain,2.0899999999999994
F-1500-FREESTYLE-LCM,"KOBRICH, Kristel",CHI,Chile,1.6400000000000012
F-1500-FREESTYLE-LCM,"ASHWOOD, Jessica",AUS,Australia,1.460000000000001
F-1500-FREESTYLE-LCM,"FILIPPI, Alessia",ITA,Italy,1.340000000000001
F-1500-FREESTYLE-LCM,"LI, Bingjie",CHN,People's Republic of China,1.1700000000000008
F-1500-FREESTYLE-LCM,"GRIMES, Katie",CLB,Club,0.38000000000000017
F-1500-FREESTYLE-LCM,"MCHUGH, Ally",USA,United States of America,0.060000000000000005
F-1500-FREESTYLE-LCM,"MELVERTON, Kiah",AUS,Australia,0.01
F-100-FREESTYLE-LCM,"BLUME, Pernille",DEN,Denmark,43.399999999999935
F-100-FREESTYLE-LCM,"LENTON, Libby",AUS,Australia,37.460000000001116
F-100-FREESTYLE-LCM,"OLEKSIAK, Penny",CAN,Canada,13.299999999999761
F-100-FREESTYLE-LCM,"WILSON, Madison",AUS,Australia,1.8800000000000014
F-100-FREESTYLE-LCM,"HEEMSKERK, Femke",NED,Netherlands,1.7400000000000013
F-100-FREESTYLE-LCM,"COMERFORD, Mallory",USA,United States of America,1.6500000000000012
F-100-FREESTYLE-LCM,"IKEE, Rikako",JPN,Japan,0.5700000000000003
F-100-BUTTERFLY-LCM,"LIU, Zige",CHN,People's Republic of China,38.580000000000894
F-100-BUTTERFLY-LCM,"HUSKE, Torri",USA,United States of America,27.010000000001423
F-100-BUTTERFLY-LCM,"ZHANG, Yufei",CHN,People's Republic of China,18.41000000000008
F-100-BUTTERFLY-LCM,"MACNEIL, Margaret",CAN,Canada,8.409999999999865
F-100-BUTTERFLY-LCM,"SCHIPPER, Jess",AUS,Australia,5.129999999999935
F-100-BUTTERFLY-LCM,"IKEE, Rikako",JPN,Japan,1.0900000000000007
F-100-BUTTERFLY-LCM,"VOLLMER, Dana",USA,United States of America,0.5200000000000002
F-100-BUTTERFLY-LCM,"CURZAN, Claire",USA,United States of America,0.4400000000000002
F-100-BUTTERFLY-LCM,"MCKEON, Emma",AUS,Australia,0.24000000000000007
F-100-BUTTERFLY-LCM,"DOUGLASS, Kate",USA,United States of America,0.10999999999999999
F-100-BUTTERFLY-LCM,"DE BRUIJN, Inge",NED,Netherlands,0.060000000000000005
F-100-BREASTSTROKE-LCM,"LAZOR, Annie",USA,United States of America,50.329999999998556
F-100-BREASTSTROKE-LCM,"PIERSE, Annamay",CAN,Canada,41.75000000000026
F-100-BREASTSTROKE-LCM,"HANSSON, Sophie",SWE,Sweden,4.589999999999947
F-100-BREASTSTROKE-LCM,"JACOBY, Lydia",USA,United States of America,3.189999999999976
F-100-BREASTSTROKE-LCM,"CARLSON, Kasey",USA,United States of America,0.13999999999999999
F-100-BACKSTROKE-LCM,"SPOFFORTH, Gemma",GBR,Great Britain,30.64000000000199
F-100-BACKSTROKE-LCM,"FRANKLIN, Missy",USA,United States of America,28.53000000000166
F-100-BACKSTROKE-LCM,"ZUEVA, Anastasia",RUS,Russian Federation,22.410000000000704
F-100-BACKSTROKE-LCM,"ATHERTON, Minna",AUS,Australia,7.72999999999988
F-100-BACKSTROKE-LCM,"SEEBOHM, Emily",AUS,Australia,3.839999999999962
F-100-BACKSTROKE-LCM,"WHITE, Rhyan Elizabeth",USA,United States of America,3.2999999999999736
F-100-BACKSTROKE-LCM,"SMOLIGA, Olivia",USA,United States of America,2.099999999999999
F-100-BACKSTROKE-LCM,"HOSSZU, Katinka",HUN,Hungary,0.8100000000000005
F-100-BACKSTROKE-LCM,"RUSSELL, Sinead",CAN,Canada,0.3900000000000002
F-100-BACKSTROKE-LCM,"BERKOFF, Katharine",USA,United States of America,0.18000000000000002
F-100-BACKSTROKE-LCM,"RUCK, Taylor",CAN,Canada,0.05
F-100-BACKSTROKE-LCM,"BACON, Phoebe",USA,United States of America,0.02
